messageid,summary,risk,category
BZMVBBPASS0,19.38.40 CP1A S0041763  BZMVBBPASS0 SEV=WAR CP1A Jobname: BBSGPR (Status <> ACTIVE),11.0,7
BZMVBBPASS0,19.38.40 CP1A S0041763  BZMVBBPASS0 SEV=WAR CP1E Jobname: BBSGPR (Status <> ACTIVE),10.0,7
BZMVBBPASS0,19.38.40 CP1A S0041763  BZMVBBPASS0 SEV=WAR CP1B Jobname: BBSVOS (Status <> ACTIVE),10.0,7
BZMVBBPASS0,19.38.40 CP1A S0041763  BZMVBBPASS0 SEV=WAR CP1F Jobname: BBSGPR (Status <> ACTIVE),10.0,7
BZMVBBPASS0,19.38.40 CP1A S0041763  BZMVBBPASS0 SEV=WAR CP1F Jobname: BBSVOS (Status <> ACTIVE),10.0,7
BZMVBBPASS0,19.38.40 CP1A S0041763  BZMVBBPASS0 SEV=WAR CP1C Jobname: BBSVOS (Status <> ACTIVE),10.0,7
BZMVBBPASS0,19.38.40 CP1A S0041763  BZMVBBPASS0 SEV=WAR CP1B Jobname: BBSGPR (Status <> ACTIVE),10.0,7
BPXM023I,"E2E: 19.37.23 CP3A S0101289  BPXM023I (STCTVLI) ILGDC08E:socket reconnect failed,ThreadId:0        端到端主机Log DC重连Socket失败，Log DC线程退出。",102.0,7
E2E,2018-09-17 19:36:01 Error: The application process is down: /streams/InfoSphereStreams/system/impl/bin/streams-pec,9.0,7
E2E,"E2E:2018-09-17 19:36:38,614 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",4.0,6
E2E,"E2E:2018-09-17 19:35:56,912 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",4.0,6
E2E,"E2E:2018-09-17 19:35:57,378 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",3.0,6
E2E,"E2E:2018-09-17 19:36:51,943 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",3.0,6
E2E,"E2E:2018-09-17 19:37:06,907 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",4.0,6
E2E,"E2E:2018-09-17 19:35:51,940 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",3.0,6
E2E,"E2E:2018-09-17 19:36:27,379 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",3.0,6
E2E,"E2E:2018-09-17 19:36:36,898 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",5.0,6
E2E,"E2E:2018-09-17 19:36:21,941 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",3.0,6
E2E,"E2E:2018-09-17 19:36:23,862 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",3.0,6
E2E,"E2E:2018-09-17 19:36:08,610 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",3.0,6
E2E,"E2E:2018-09-17 19:36:26,913 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",4.0,6
E2E,"E2E:2018-09-17 19:35:53,860 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",4.0,6
E2E,2018-09-17 19:36:01 Error: The application process is down: /streams/InfoSphereStreams/system/impl/bin/streams-pec,9.0,7
BPXM023I,"E2E: 19.36.53 CP1C S0126438  BPXM023I (STCTVLI) ILGDC08E:socket reconnect failed,ThreadId:2        端到端主机Log DC重连Socket失败，Log DC线程退出。",86.0,7
ARC0911E,19.02.52 CP1E S0179631 *ARC0911E MCDS INDEX DATA SET IS ABOUT 082% FULL,6.0,7
ARC0909E,19.02.52 CP1E S0179631 *ARC0909E MCDS  CONTROL DATA SET IS ABOUT 081% FULL,6.0,7
BCCONNECTS0,"20.55.09 CP1C S0041761  BCCONNECTS0 SEV=CRI CIP1KT21 CID: C021 NET: LBSCI300 STAT: RELEASED        ,CICS连接中断",11.0,7
BCCONNECTS0,"20.55.09 CP1C S0041761  BCCONNECTS0 SEV=CRI CIP1KT11 CID: C011 NET: LBSCI300 STAT: RELEASED        ,CICS连接中断",11.0,7
BCCONNECTS0,"20.55.09 CP1C S0041761  BCCONNECTS0 SEV=CRI CIP1KT41 CID: C041 NET: LBSCI300 STAT: RELEASED        ,CICS连接中断",11.0,7
BCCONNECTS0,"20.55.09 CP1C S0041761  BCCONNECTS0 SEV=CRI CIP1KT31 CID: C031 NET: LBSCI300 STAT: RELEASED        ,CICS连接中断",11.0,7
DBA:BANCS,21.16.21 CP1E J0088234  +DBA:BANCS BIG SEGMENT TS FOUND!TSSPYZ HAS 20 DATASETS(MAX 32) SYSJOB,1.0,0
DBA:BANCS,21.16.21 CP1E J0088234  +DBA:BANCS BIG SEGMENT TS FOUND!TSSPYO HAS 24 DATASETS(MAX 32) SYSJOB,1.0,0
DBA:BANCS,21.15.27 CP1E J0088234  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 698 88.8% INUSE SYSJOB,1.0,8
DBA:BANCS,21.15.26 CP1E J0088234  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 688 87.2% INUSE SYSJOB,1.0,8
DBA:BANCS,01  21.15.27 CP1E J0088234  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 693 87.2% INUSE SYSJOB,1.0,8
DBA:BANCS,21.15.29 CP1E J0088234  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 718 87.3% INUSE SYSJOB,1.0,8
DBA:BANCS,21.15.27 CP1E J0088234  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 693 87.2% INUSE SYSJOB,1.0,8
DBA:BANCS,21.15.29 CP1E J0088234  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 713 86.9% INUSE SYSJOB,1.0,8
DBA:BANCS,21.15.28 CP1E J0088234  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 708 87.7% INUSE SYSJOB,1.0,8
DBA:BANCS,21.15.26 CP1E J0088234  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 683 87.3% INUSE SYSJOB,1.0,8
DBA:BANCS,21.15.28 CP1E J0088234  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 703 87.6% INUSE SYSJOB,1.0,8
DBA:BANCS,21.15.24 CP1E J0088234  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 663 88.0% INUSE SYSJOB,1.0,8
DBA:BANCS,21.15.23 CP1E J0088234  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 653 87.4% INUSE SYSJOB,1.0,8
DBA:BANCS,21.15.25 CP1E J0088234  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 678 87.1% INUSE SYSJOB,1.0,8
DBA:BANCS,"21.15.23 CP1E J0088234  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 653 87.4% INUSE SYSJOB by utility ""LOAD SHRLEVEL NONE REPLACE"" was detected on table - ""NBANCS.CPTL"" for Q subscription ""DP01_CAP3_TO_QMDD_HS1_NCPTL"" - (receive queue ""QR.NI.SENDQ1.QPS1",301.0,7
DBA:BANCS,21.15.23 CP1E J0088234  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 658 87.7% INUSE SYSJOB,1.0,8
DBA:BANCS,21.15.24 CP1E J0088234  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 668 86.8% INUSE SYSJOB,1.0,8
DBA:BANCS,21.15.25 CP1E J0088234  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 673 87.7% INUSE SYSJOB,1.0,8
DBA:BANCS,"21.14.53 CP1E J0088234  +DBA:BANCS BIG PARTITION TS FOUND!TSGECT PART 251 70.3% INUSE SYSJOB by utility ""LOAD SHRLEVEL NONE REPLACE"" was detected on table - ""NBANCS.TPFL"" for Q subscription ""DP01_CAP3_TO_QMDD_HS1_NTPFL"" - (receive queue ""QR.NI.SENDQ1.QPS1",328.0,7
DBA:BANCS,21.14.53 CP1E J0088234  +DBA:BANCS BIG PARTITION TS FOUND!TSGECT PART 251 70.3% INUSE SYSJOB,1.0,3
DBA:BANCS,21.14.52 CP1E J0088234  +DBA:BANCS BIG PARTITION TS FOUND!TSGECT PART 234 71.8% INUSE SYSJOB,1.0,3
DBA:BANCS,21.14.52 CP1E J0088234  +DBA:BANCS BIG PARTITION TS FOUND!TSGECT PART 245 76.8% INUSE SYSJOB,1.0,3
DBA:BANCS,08  21.14.53 CP1E J0088234  +DBA:BANCS BIG PARTITION TS FOUND!TSGECT PART 252 71.1% INUSE SYSJOB,1.0,3
DBA:BANCS,21.14.51 CP1E J0088234  +DBA:BANCS BIG PARTITION TS FOUND!TSGECT PART 98 71.5% INUSE SYSJOB,1.0,3
DBA:BANCS,21.14.50 CP1E J0088234  +DBA:BANCS BIG PARTITION TS FOUND!TSGECT PART 87 74.7% INUSE SYSJOB,1.0,3
DBA:BANCS,21.14.51 CP1E J0088234  +DBA:BANCS BIG PARTITION TS FOUND!TSGECT PART 159 79.8% INUSE SYSJOB,1.0,3
IEF099I,21.13.14 CP1E J0088340 *IEF099I JOB NA100006 WAITING FOR DATA SETS,2.0,5
DBA:EISS,21.04.10 CP1E J0088139  +DBA:EISS BIG SEGMENT TS FOUND!CGEN246P HAS 21 DATASETS(MAX 32) SYSJOB,1.0,0
DBA:EISS,21.04.10 CP1E J0088139  +DBA:EISS BIG SEGMENT TS FOUND!CGEN050P HAS 20 DATASETS(MAX 32) SYSJOB,1.0,0
DBA:EISS,21.04.10 CP1E J0088139  +DBA:EISS BIG SEGMENT TS FOUND!CGEN263P HAS 21 DATASETS(MAX 32) SYSJOB,1.0,0
DBA:EISS,21.04.10 CP1E J0088139  +DBA:EISS BIG SEGMENT TS FOUND!CGEN245P HAS 21 DATASETS(MAX 32) SYSJOB,1.0,0
BCCONNECTS0,"22.35.18 CP1C S0041761  BCCONNECTS0 SEV=CRI CIP1KT41 CID: CA41 NET: LBSCI3A0 STAT: RELEASED        ,CICS连接中断",11.0,7
BCCONNECTS0,"22.35.18 CP1C S0041761  BCCONNECTS0 SEV=CRI CIP1KT31 CID: CA31 NET: LBSCI3A0 STAT: RELEASED        ,CICS连接中断",11.0,7
BCCONNECTS0,"22.35.18 CP1C S0041761  BCCONNECTS0 SEV=CRI CIP1KT21 CID: CA21 NET: LBSCI3A0 STAT: RELEASED        ,CICS连接中断",11.0,7
BCCONNECTS0,"22.35.18 CP1C S0041761  BCCONNECTS0 SEV=CRI CIP1KT11 CID: CA11 NET: LBSCI3A0 STAT: RELEASED        ,CICS连接中断",11.0,7
BCCONNECTS0,"22.34.19 CP1C S0041761  BCCONNECTS0 SEV=CRI CIP1AT21 CID: L021 NET: LBSCI400 STAT: RELEASED        ,CICS连接中断",12.0,7
BCCONNECTS0,"22.34.19 CP1C S0041761  BCCONNECTS0 SEV=CRI CIP1AT11 CID: L011 NET: LBSCI400 STAT: RELEASED        ,CICS连接中断",12.0,7
BCCONNECTS0,"AA- 22.34.19 CP1C S0041761  BCCONNECTS0 SEV=CRI CIP1AT31 CID: L031 NET: LBSCI400 STAT: RELEASED        ,CICS连接中断",12.0,7
BCCONNECTS0,"22.34.19 CP1C S0041761  BCCONNECTS0 SEV=CRI CIP1AT41 CID: L041 NET: LBSCI400 STAT: RELEASED        ,CICS连接中断",12.0,7
E2E,2018-09-17 22:14:02 Error: The application process is down: /streams/InfoSphereStreams/system/impl/bin/streams-pec,9.0,7
E2E,"E2E:2018-09-17 22:14:36,790 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",4.0,6
E2E,"E2E:2018-09-17 22:14:02,074 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",3.0,6
E2E,"E2E:2018-09-17 22:13:36,778 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",4.0,6
E2E,"E2E:2018-09-17 22:14:30,272 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",4.0,6
E2E,"E2E:2018-09-17 22:13:31,824 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",4.0,6
E2E,"E2E:2018-09-17 22:13:33,872 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",4.0,6
E2E,"E2E:2018-09-17 22:13:32,068 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",3.0,6
E2E,"E2E:2018-09-17 22:14:03,678 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",3.0,6
E2E,"E2E:2018-09-17 22:13:33,676 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",3.0,6
E2E,"E2E:2018-09-17 22:13:30,269 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",4.0,6
E2E,"E2E:2018-09-17 22:13:17,438 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",4.0,6
E2E,"E2E:2018-09-17 22:14:06,784 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",4.0,6
E2E,"E2E:2018-09-17 22:14:01,825 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",3.0,6
E2E,"E2E:2018-09-17 22:14:00,271 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",3.0,6
E2E,"E2E:2018-09-17 22:14:33,679 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",3.0,6
E2E,"E2E:2018-09-17 22:14:31,826 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",4.0,6
E2E,"E2E:2018-09-17 22:14:17,441 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",4.0,6
E2E,"E2E:2018-09-17 22:14:32,076 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",3.0,6
E2E,"E2E:2018-09-17 22:14:03,874 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",3.0,6
E2E,"E2E:2018-09-17 22:13:47,439 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",3.0,6
E2E,2018-09-17 22:14:01 Error: The application process is down: /streams/InfoSphereStreams/system/impl/bin/streams-pec,9.0,7
BPXM023I,"E2E: 22.14.19 CP3A S0101289  BPXM023I (STCTVLI) ILGDC08E:socket reconnect failed,ThreadId:1        端到端主机Log DC重连Socket失败，Log DC线程退出。",102.0,7
BPXM023I,"E2E: 22.14.33 CP1E S0126441  BPXM023I (STCTVLI) ILGDC08E:socket reconnect failed,ThreadId:5        端到端主机Log DC重连Socket失败，Log DC线程退出。",108.0,7
E2E,2018-09-17 22:14:02 Error: The application process is down: /streams/InfoSphereStreams/system/impl/bin/streams-pec,9.0,7
E2E,"E2E:2018-09-17 22:13:02,067 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",3.0,6
E2E,"E2E:2018-09-17 22:13:03,871 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",3.0,6
E2E,"E2E:2018-09-17 22:13:03,675 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",3.0,6
E2E,"E2E:2018-09-17 22:13:01,822 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",3.0,6
DSNB356I,"23.39.48 CP1D S0124248  DSNB356I  -DP21 DSNB5SCO FOR GROUP BUFFER POOL GBP32, THE CONDITION THAT CAUSED THE PREVIOUS DSNB355I MESSAGE DOES NOT - CURRENTLY EXIST. - PREVIOUS PAGE LEVEL   = 00D4F22F1943C1000000 23:16:37 SEP 17, 2018",24.0,7
DSNB356I,"00.36.04 CP1D S0124248  DSNB356I  -DP21 DSNB5SCO FOR GROUP BUFFER POOL GBP32, THE CONDITION THAT CAUSED THE PREVIOUS DSNB355I MESSAGE DOES NOT - CURRENTLY EXIST. - PREVIOUS PAGE LEVEL   = 00D4F23EF7E1F7000000 00:27:37 SEP 18, 2018",24.0,7
DSNR035I,00.35.02 CP1E S0124257  DSNR035I  -DP71 DSNRPBCW WARNING - UNCOMMITTED UR AFTER 3 CHECKPOINTS - CORRELATION NAME = ME980000 -           CONNECTION ID  = DB2CALL -           LUWID = BOCHQP.DP71APPL.D4F237B0F938 = 106575 -,10.0,7
IOS080I,".25.49 CP2D           IOS080I 4CFB,A5,TUIM0021, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=PRDDEDPR.UNLOIM21",7.0,1
IEF099I,00.08.18 CP1F J0099960 *IEF099I JOB G01SAGOC WAITING FOR DATA SETS,4.0,5
IEF099I,01.43.23 CP1C J0100622 *IEF099I JOB P1ZOSDL  WAITING FOR DATA SETS,2.0,5
IOS080I,"01.43.01 CP2A           IOS080I 4DFB,**,C3041441, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=PRDC64R.LVEQ.ET.ETQD2043.A4401",5.0,1
IEF099I,01.15.15 CP2C J0049711 *IEF099I JOB TMZ60000 WAITING FOR DATA SETS,3.0,5
IEF099I,01.05.03 CP1E J0100305 *IEF099I JOB SMFMRGCI WAITING FOR DATA SETS,2.0,5
IEF099I,01.05.03 CP1D J0100304 *IEF099I JOB SMFMRGDB WAITING FOR DATA SETS,3.0,5
IEF099I,01.00.08 CP3D J0119683 *IEF099I JOB SMFMRGOS WAITING FOR DATA SETS,4.0,5
DSNR035I,02.40.08 CP1E S0124247  DSNR035I  -DP31 DSNRPBCW WARNING - UNCOMMITTED UR AFTER 3 CHECKPOINTS - CORRELATION NAME = SS520000 -           CONNECTION ID  = UTILITY -           LUWID = BOCHQP.DP31APPL.D4F2579DF491 = 122941 -,8.0,7
IEF099I,02.37.13 CP1E J0105335 *IEF099I JOB P1CICSDL WAITING FOR DATA SETS,2.0,5
IEF099I,02.18.46 CP1E J0101183 *IEF099I JOB G01S506B WAITING FOR DATA SETS,2.0,5
IEF099I,02.15.06 CP3B J0134411 *IEF099I JOB RMFRPTD3 WAITING FOR DATA SETS,3.0,5
IEF099I,02.00.01 CP3B J0131551 *IEF099I JOB RMFMAGIC WAITING FOR DATA SETS,4.0,5
IOS080I,"03.48.17 CP2D           IOS080I 5FC9,DA,AM300030, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=PRDC64R.LVEQ.TEMP.AM203002.S01",5.0,1
IEF099I,04.09.05 CP1C J0118892 *IEF099I JOB G0FSP008 WAITING FOR DATA SETS,3.0,5
IEF099I,05.54.54 CP1F J0122540 *IEF099I JOB AXBKOUT  WAITING FOR DATA SETS,3.0,5
DBA:BANCS,05.25.43 CP1E J0121969  +DBA:BANCS BIG SEGMENT TS FOUND!TSSPYO HAS 24 DATASETS(MAX 32) SYSJOB,1.0,0
DBA:BANCS,05.24.42 CP1E J0121969  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 713 86.9% INUSE SYSJOB,1.0,8
DBA:BANCS,05.24.41 CP1E J0121969  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 703 87.6% INUSE SYSJOB,1.0,8
DBA:BANCS,05.24.41 CP1E J0121969  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 708 87.7% INUSE SYSJOB,1.0,8
DBA:BANCS,05.24.43 CP1E J0121969  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 718 87.3% INUSE SYSJOB,1.0,8
DBA:BANCS,05.24.39 CP1E J0121969  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 688 87.2% INUSE SYSJOB,1.0,8
DBA:BANCS,05.24.38 CP1E J0121969  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 678 87.1% INUSE SYSJOB,1.0,8
DBA:BANCS,05.24.38 CP1E J0121969  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 683 87.3% INUSE SYSJOB,1.0,8
DBA:BANCS,05.24.40 CP1E J0121969  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 693 87.2% INUSE SYSJOB,1.0,8
DBA:BANCS,05.24.40 CP1E J0121969  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 698 88.8% INUSE SYSJOB,1.0,8
DBA:BANCS,02  05.24.37 CP1E J0121969  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 673 87.7% INUSE SYSJOB,1.0,8
DBA:BANCS,05.24.37 CP1E J0121969  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 668 86.8% INUSE SYSJOB,1.0,8
DBA:BANCS,05.24.35 CP1E J0121969  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 653 87.4% INUSE SYSJOB,1.0,8
DBA:BANCS,05.24.36 CP1E J0121969  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 663 88.0% INUSE SYSJOB,1.0,8
DBA:BANCS,05.24.35 CP1E J0121969  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 658 87.7% INUSE SYSJOB,1.0,8
DBA:EISS,05.04.11 CP1F J0122031  +DBA:EISS BIG SEGMENT TS FOUND!CGEN263P HAS 21 DATASETS(MAX 32) SYSJOB,1.0,0
DBA:EISS,05.04.11 CP1F J0122031  +DBA:EISS BIG SEGMENT TS FOUND!CGEN246P HAS 21 DATASETS(MAX 32) SYSJOB,1.0,0
DBA:EISS,05.04.11 CP1F J0122031  +DBA:EISS BIG SEGMENT TS FOUND!CGEN050P HAS 20 DATASETS(MAX 32) SYSJOB,1.0,0
DBA:EISS,05.04.11 CP1F J0122031  +DBA:EISS BIG SEGMENT TS FOUND!CGEN245P HAS 21 DATASETS(MAX 32) SYSJOB,1.0,0
IEF099I,06.26.33 CP1F J0123317 *IEF099I JOB A01M9256 WAITING FOR DATA SETS,4.0,5
IEF099I,06.09.39 CP1C J0122893 *IEF099I JOB A01S804B WAITING FOR DATA SETS,3.0,5
BSOEXTPDSS0,07.47.12 CP1D S0041765  BSOEXTPDSS0 SEV=WAR CP1B Data Set: BOCBMC.MV.UBBPARM EXTENTS = 13 (Exts > 12),5.0,7
BSOEXTSPSS1,07.40.19 CP3D S0098408  BSOEXTSPSS1 SEV=WAR CP3D Data Set: OPERZ.TWZP.APALL.D180905 EXTENTS = 11 (Exts > 10),6.0,7
BSOEXTSPSS1,07.40.19 CP3D S0098408  BSOEXTSPSS1 SEV=WAR CP3D Data Set: OPERZ.TWZP.APALL.D180917 EXTENTS = 11 (Exts > 10),7.0,7
BSOEXTSPSS1,07.40.19 CP3D S0098408  BSOEXTSPSS1 SEV=WAR CP3D Data Set: OPERY.TWYP.APALL.D180917 EXTENTS = 12 (Exts > 10),6.0,7
IEF099I,07.30.12 CP1C J0124093 *IEF099I JOB G01S260B WAITING FOR DATA SETS,4.0,5
IEF099I,07.30.09 CP1F J0124089 *IEF099I JOB G01S192B WAITING FOR DATA SETS,4.0,5
BSOEXTPDSS0,"08.06.27 CP2D S0189174  BSOEXTPDSS0 SEV=WAR CP2C Data Set: SYS0.MLIB.PARMLIB EXTENTS = 15 (Exts > 12) COMPLETE VOLUME LIST, - DSN=BKDLMP2.L.A.BN.TSPAIF.P00386.CA180917.H22,VOLS=FB5358, - TOTALBLOCKS=848",14.0,7
E2E,端到端:ERROR CN streamsjob healthy not good!,14.0,7
E2E,端到端:ERROR CN streamsjob healthy not good!,14.0,7
DNFO1100E,10.22.57 CP1E S0182336  DNFO1100E 2018-09-18 02:22:57 BOCOU01 DNF_O_FT 31323031383039383612754 1362657211720943450927734.375  SendFile scenario '31323031383039383612 - 7541362657211720943450927734.375' encountered a recoverable er,215.0,7
E2E,端到端:ERROR CN streamsjob healthy not good!,14.0,7
E2E,端到端:ERROR CN streamsjob healthy not good!,14.0,7
E2E,端到端:ERROR CN streamsjob healthy not good!,14.0,7
E2E,端到端:ERROR CN streamsjob healthy not good!,14.0,7
BCCONNECTS0,"12.02.26 CP3A S0098407  BCCONNECTS0 SEV=CRI CIP3AT21 CID: X021 NET: LBSLKX00 STAT: RELEASED        ,CICS连接中断",13.0,7
BCCONNECTS0,"12.02.26 CP3A S0098407  BCCONNECTS0 SEV=CRI CIP3AT31 CID: X031 NET: LBSLKX00 STAT: RELEASED        ,CICS连接中断",13.0,7
BCCONNECTS0,"12.02.26 CP3A S0098407  BCCONNECTS0 SEV=CRI CIP3XT21 CID: C021 NET: LBSLKX00 STAT: RELEASED        ,CICS连接中断",13.0,7
BCCONNECTS0,"12.02.26 CP3A S0098407  BCCONNECTS0 SEV=CRI CIP3XT22 CID: C022 NET: LBSLKX00 STAT: RELEASED        ,CICS连接中断",13.0,7
BCCONNECTS0,"12.02.26 CP3A S0098407  BCCONNECTS0 SEV=CRI CIP3XT31 CID: C031 NET: LBSLKX00 STAT: RELEASED        ,CICS连接中断",13.0,7
BCCONNECTS0,"12.02.26 CP3A S0098407  BCCONNECTS0 SEV=CRI CIP3XT32 CID: C032 NET: LBSLKX00 STAT: RELEASED        ,CICS连接中断",13.0,7
E2E,端到端:ERROR CN streamsjob healthy not good!,14.0,7
E2E,端到端:ERROR CN streamsjob healthy not good!,14.0,7
E2E,端到端:ERROR CN streamsjob healthy not good!,14.0,7
E2E,端到端:ERROR CN streamsjob healthy not good!,14.0,7
DNFO1100E,14.01.52 CP1E S0182336  DNFO1100E 2018-09-18 06:01:52 BOCOU01 DNF_O_FT 31323031383039383612754 1362657211720943450927734.375  SendFile scenario \31323031383039383612 - 7541362657211720943450927734.375\ encountered a recoverable er,183.0,7
E2E,端到端:ERROR CN streamsjob healthy not good!,14.0,7
E2E,端到端:ERROR CN streamsjob healthy not good!,14.0,7
BZBC01USGS0,17.45.08 CP1C S0041761  BZBC01USGS0 SEV=WAR CP1E BC01 CPU:95.12 (PhyBusy% >= 90),6.0,7
E2E,"E2E:2018-09-18 19:49:21,951 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",2.0,6
E2E,"E2E:2018-09-18 19:49:22,424 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",2.0,6
E2E,"E2E:2018-09-18 19:49:33,708 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",3.0,6
E2E,"E2E:2018-09-18 19:49:51,947 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",2.0,6
E2E,"E2E:2018-09-18 19:49:24,067 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",2.0,6
E2E,"E2E:2018-09-18 19:49:52,431 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",2.0,6
E2E,"E2E:2018-09-18 19:49:27,220 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",2.0,6
E2E,"E2E:2018-09-18 19:49:51,959 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",3.0,6
E2E,"E2E:2018-09-18 19:49:21,941 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",2.0,6
E2E,"E2E:2018-09-18 19:49:57,222 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",2.0,6
BPXM023I,"E2E: 19.50.09 CP3A S0101289  BPXM023I (STCTVLI) ILGDC08E:socket reconnect failed,ThreadId:1        端到端主机Log DC重连Socket失败，Log DC线程退出。",102.0,7
E2E,2018-09-18 19:48:02 Error: The application process is down: /streams/InfoSphereStreams/system/impl/bin/streams-hc,9.0,7
E2E,2018-09-18 19:48:01 Error: The application process is down: /streams/InfoSphereStreams/system/impl/bin/streams-aas,9.0,7
E2E,2018-09-18 19:48:01 Error: The application process is down: /streams/InfoSphereStreams/system/impl/bin/streams-sam,9.0,7
E2E,2018-09-18 19:48:01 Error: The application process is down: /streams/InfoSphereStreams/system/impl/bin/streams-sch,9.0,7
E2E,2018-09-18 19:48:01 Error: The application process is down: /streams/InfoSphereStreams/system/impl/bin/streams-srm,9.0,7
