id,summary,risk,category,keys
56452,"E2E:2018-12-25 20:18:12,249 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,18 e2e 12 20 connect sendeventimpl failed com dc service
56453,"E2E:2018-12-25 20:18:38,434 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,18 38 e2e 20 connect sendeventimpl failed com dc service
56454,"E2E:2018-12-25 20:18:13,958 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,18 13 e2e 20 connect sendeventimpl failed com dc service
56455,"E2E:2018-12-25 20:18:10,241 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,18 e2e 10 20 sendeventimpl connect failed com dc service
56456,"E2E:2018-12-25 20:18:10,062 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,18 e2e 10 20 sendeventimpl connect failed com dc service
56457,"E2E:2018-12-25 20:19:10,065 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,19 e2e 10 20 connect sendeventimpl failed com dc service
56458,"E2E:2018-12-25 20:18:55,625 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,18 55 e2e 20 sendeventimpl connect failed com dc service
56459,"E2E:2018-12-25 20:17:47,264 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,47 e2e 17 20 sendeventimpl connect failed com dc service
56460,"E2E:2018-12-25 20:17:38,430 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,38 e2e 17 20 connect sendeventimpl failed com dc service
56461,"E2E:2018-12-25 20:18:43,959 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,18 43 e2e 20 sendeventimpl connect failed com dc service
56462,"E2E:2018-12-25 20:18:42,251 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,18 42 e2e 20 connect sendeventimpl failed com dc service
56463,"E2E:2018-12-25 20:18:40,063 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,18 e2e 40 20 connect sendeventimpl failed com dc service
56464,"E2E:2018-12-25 20:18:08,432 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,18 08 e2e 20 connect sendeventimpl failed com dc service
56465,"E2E:2018-12-25 20:18:25,624 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,18 25 e2e 20 sendeventimpl connect failed com dc service
56466,"E2E:2018-12-25 20:17:42,247 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,42 e2e 17 20 connect sendeventimpl failed com dc service
56467,"E2E:2018-12-25 20:16:17,260 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,16 e2e 17 20 sendeventimpl connect failed com dc service
56468,"E2E:2018-12-25 20:16:47,262 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,16 47 e2e 20 sendeventimpl connect failed com dc service
56469,"E2E:2018-12-25 20:16:10,235 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,16 e2e 10 20 sendeventimpl connect failed com dc service
56470,"E2E:2018-12-25 20:16:25,618 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,16 25 e2e 20 sendeventimpl connect failed com dc service
56471,"E2E:2018-12-25 20:16:55,619 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,16 55 e2e 20 sendeventimpl connect failed com dc service
56472,"E2E:2018-12-25 20:15:47,259 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,15 47 e2e 20 connect sendeventimpl failed com dc service
56473,"E2E:2018-12-25 20:16:40,237 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,16 e2e 40 20 connect sendeventimpl failed com dc service
56474,"E2E:2018-12-25 20:16:42,244 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,16 42 e2e 20 connect sendeventimpl failed com dc service
56475,"E2E:2018-12-25 20:15:40,234 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,15 e2e 40 20 sendeventimpl connect failed com dc service
56476,"E2E:2018-12-25 20:17:12,245 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,e2e 17 12 20 connect sendeventimpl failed com dc service
56477,"E2E:2018-12-25 20:17:17,263 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,17 e2e 20 sendeventimpl connect failed com dc service impl
56478,"E2E:2018-12-25 20:15:55,616 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,15 55 e2e 20 sendeventimpl connect failed com dc service
56479,"E2E:2018-12-25 20:16:10,057 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,16 e2e 10 20 sendeventimpl connect failed com dc service
56480,"E2E:2018-12-25 20:16:38,427 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,16 38 e2e 20 connect sendeventimpl failed com dc service
56481,"E2E:2018-12-25 20:16:12,242 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,16 e2e 12 20 connect sendeventimpl failed com dc service
56482,"E2E:2018-12-25 20:16:43,954 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,16 43 e2e 20 sendeventimpl connect failed com dc service
56483,"E2E:2018-12-25 20:15:38,424 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,15 38 e2e 20 sendeventimpl connect failed com dc service
56484,"E2E:2018-12-25 20:17:10,238 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,e2e 17 10 20 sendeventimpl connect failed com dc service
56485,"E2E:2018-12-25 20:17:10,059 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,e2e 17 10 20 sendeventimpl connect failed com dc service
56486,"E2E:2018-12-25 20:15:25,615 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,15 25 e2e 20 sendeventimpl connect failed com dc service
56487,"E2E:2018-12-25 20:15:42,240 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,15 42 e2e 20 sendeventimpl connect failed com dc service
56488,"E2E:2018-12-25 20:15:40,056 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,15 e2e 40 20 sendeventimpl connect failed com dc service
56489,"E2E:2018-12-25 20:16:40,058 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,16 e2e 40 20 connect sendeventimpl failed com dc service
56490,"E2E:2018-12-25 20:16:08,425 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,16 08 e2e 20 connect sendeventimpl failed com dc service
56491,"E2E:2018-12-25 20:16:13,952 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,16 13 e2e 20 connect sendeventimpl failed com dc service
56492,"E2E:2018-12-25 20:17:08,428 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,08 e2e 17 20 connect sendeventimpl failed com dc service
56493,"E2E:2018-12-25 20:17:13,955 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,13 e2e 17 20 connect sendeventimpl failed com dc service
56494,"E2E:2018-12-25 20:15:43,951 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,15 43 e2e 20 connect sendeventimpl failed com dc service
56495,"E2E:2018-12-25 20:14:12,235 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,14 e2e 12 20 connect sendeventimpl failed com dc service
56496,"E2E:2018-12-25 20:13:40,229 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,13 e2e 40 20 sendeventimpl connect failed com dc service
56497,"E2E:2018-12-25 20:13:42,234 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,13 42 e2e 20 sendeventimpl connect failed com dc service
56498,"E2E:2018-12-25 20:15:17,258 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,15 e2e 17 20 connect sendeventimpl failed com dc service
56499,"E2E:2018-12-25 20:15:13,950 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,15 13 e2e 20 sendeventimpl connect failed com dc service
56500,"E2E:2018-12-25 20:14:10,230 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,14 e2e 10 20 sendeventimpl connect failed com dc service
56501,"E2E:2018-12-25 20:13:40,050 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,13 e2e 40 20 sendeventimpl connect failed com dc service
56502,"E2E:2018-12-25 20:13:43,945 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,43 13 e2e 20 sendeventimpl connect failed com dc service
56503,"E2E:2018-12-25 20:14:55,613 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,14 55 e2e 20 sendeventimpl connect failed com dc service
56504,"E2E:2018-12-25 20:15:10,233 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,15 e2e 10 20 sendeventimpl connect failed com dc service
56505,"E2E:2018-12-25 20:14:43,948 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,43 14 e2e 20 connect sendeventimpl failed com dc service
56506,"E2E:2018-12-25 20:14:17,255 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,14 e2e 17 20 connect sendeventimpl failed com dc service
56507,"E2E:2018-12-25 20:13:55,610 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,13 55 e2e 20 sendeventimpl connect failed com dc service
56508,"E2E:2018-12-25 20:14:13,947 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,13 14 e2e 20 sendeventimpl connect failed com dc service
56509,"E2E:2018-12-25 20:15:10,054 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,15 e2e 10 20 sendeventimpl connect failed com dc service
56510,"E2E:2018-12-25 20:14:42,237 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,14 42 e2e 20 sendeventimpl connect failed com dc service
56511,"E2E:2018-12-25 20:15:12,238 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,15 e2e 12 20 connect sendeventimpl failed com dc service
56512,"E2E:2018-12-25 20:13:47,254 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,13 47 e2e 20 sendeventimpl connect failed com dc service
56513,"E2E:2018-12-25 20:14:47,256 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,14 47 e2e 20 connect sendeventimpl failed com dc service
56514,"E2E:2018-12-25 20:14:08,419 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,14 08 e2e 20 sendeventimpl connect failed com dc service
56515,"E2E:2018-12-25 20:14:40,053 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,14 e2e 40 20 sendeventimpl connect failed com dc service
56516,"E2E:2018-12-25 20:14:25,612 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,14 25 e2e 20 sendeventimpl connect failed com dc service
56517,"E2E:2018-12-25 20:14:10,051 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,14 e2e 10 20 sendeventimpl connect failed com dc service
56518,"E2E:2018-12-25 20:14:38,421 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,14 38 e2e 20 sendeventimpl connect failed com dc service
56519,"E2E:2018-12-25 20:14:40,232 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,14 e2e 40 20 sendeventimpl connect failed com dc service
56520,"E2E:2018-12-25 20:13:38,418 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,13 38 e2e 20 sendeventimpl connect failed com dc service
56521,"E2E:2018-12-25 20:15:08,422 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,15 08 e2e 20 sendeventimpl connect failed com dc service
56522,"E2E:2018-12-25 20:13:25,609 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,13 25 e2e 20 sendeventimpl connect failed com dc service
56523,"E2E:2018-12-25 20:11:38,412 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,38 e2e 11 20 connect sendeventimpl failed com dc service
56524,"E2E:2018-12-25 20:12:40,048 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,e2e 40 12 20 connect sendeventimpl failed com dc service
56525,"E2E:2018-12-25 20:11:25,603 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,25 e2e 11 20 sendeventimpl connect failed com dc service
56526,"E2E:2018-12-25 20:11:43,939 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,43 e2e 11 20 sendeventimpl connect failed com dc service
56527,"E2E:2018-12-25 20:12:10,225 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,e2e 10 12 20 connect sendeventimpl failed com dc service
56528,"E2E:2018-12-25 20:12:12,229 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,12 e2e 20 sendeventimpl connect failed com dc service impl
56529,"E2E:2018-12-25 20:12:13,941 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,13 e2e 12 20 connect sendeventimpl failed com dc service
56530,"E2E:2018-12-25 20:13:08,416 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,13 08 e2e 20 sendeventimpl connect failed com dc service
56531,"E2E:2018-12-25 20:12:10,047 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,e2e 10 12 20 connect sendeventimpl failed com dc service
56532,"E2E:2018-12-25 20:13:13,943 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,13 e2e 20 sendeventimpl connect failed com dc service impl
56533,"E2E:2018-12-25 20:12:55,607 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,55 e2e 12 20 connect sendeventimpl failed com dc service
56534,"E2E:2018-12-25 20:13:17,252 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,13 e2e 17 20 connect sendeventimpl failed com dc service
56535,"E2E:2018-12-25 20:11:40,217 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,e2e 40 11 20 connect sendeventimpl failed com dc service
56536,"E2E:2018-12-25 20:11:55,604 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,55 e2e 11 20 connect sendeventimpl failed com dc service
56537,"E2E:2018-12-25 20:11:42,227 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,42 e2e 11 20 connect sendeventimpl failed com dc service
56538,"E2E:2018-12-25 20:12:08,413 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,08 e2e 12 20 connect sendeventimpl failed com dc service
56539,"E2E:2018-12-25 20:12:43,942 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,43 e2e 12 20 connect sendeventimpl failed com dc service
56540,"E2E:2018-12-25 20:11:47,249 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,47 e2e 11 20 sendeventimpl connect failed com dc service
56541,"E2E:2018-12-25 20:12:42,230 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,42 e2e 12 20 connect sendeventimpl failed com dc service
56542,"E2E:2018-12-25 20:12:25,606 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,25 e2e 12 20 connect sendeventimpl failed com dc service
56543,"E2E:2018-12-25 20:13:12,232 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,13 e2e 12 20 connect sendeventimpl failed com dc service
56544,"E2E:2018-12-25 20:11:40,045 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,e2e 40 11 20 connect sendeventimpl failed com dc service
56545,"E2E:2018-12-25 20:12:38,415 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,38 e2e 12 20 connect sendeventimpl failed com dc service
56546,"E2E:2018-12-25 20:12:47,251 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,47 e2e 12 20 connect sendeventimpl failed com dc service
56547,"E2E:2018-12-25 20:12:17,250 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,e2e 17 12 20 connect sendeventimpl failed com dc service
56548,"E2E:2018-12-25 20:13:10,227 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,13 e2e 10 20 sendeventimpl connect failed com dc service
56549,"E2E:2018-12-25 20:13:10,049 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,13 e2e 10 20 sendeventimpl connect failed com dc service
56550,"E2E:2018-12-25 20:12:40,226 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,e2e 40 12 20 connect sendeventimpl failed com dc service
56551,"E2E:2018-12-25 20:11:17,247 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,e2e 17 11 20 sendeventimpl connect failed com dc service
56552,"E2E:2018-12-25 20:10:25,600 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,25 e2e 10 20 sendeventimpl connect failed com dc service
56553,"E2E:2018-12-25 20:11:10,216 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,e2e 10 11 20 sendeventimpl connect failed com dc service
56554,"E2E:2018-12-25 20:11:12,225 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,e2e 12 11 20 connect sendeventimpl failed com dc service
56555,"E2E:2018-12-25 20:10:38,408 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,38 e2e 10 20 connect sendeventimpl failed com dc service
56556,"E2E:2018-12-25 20:09:55,598 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,09 55 e2e 20 connect sendeventimpl failed com dc service
56557,"E2E:2018-12-25 20:09:38,405 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,09 38 e2e 20 connect sendeventimpl failed com dc service
56558,"E2E:2018-12-25 20:10:10,213 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,10 e2e 20 connect sendeventimpl failed com dc service impl
56559,"E2E:2018-12-25 20:10:08,407 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,08 e2e 10 20 sendeventimpl connect failed com dc service
56560,"E2E:2018-12-25 20:10:40,043 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,e2e 40 10 20 connect sendeventimpl failed com dc service
56561,"E2E:2018-12-25 20:10:55,601 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,55 e2e 10 20 connect sendeventimpl failed com dc service
56562,"E2E:2018-12-25 20:10:17,245 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,e2e 17 10 20 sendeventimpl connect failed com dc service
56563,"E2E:2018-12-25 20:11:08,410 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,08 e2e 11 20 sendeventimpl connect failed com dc service
56564,"E2E:2018-12-25 20:09:42,220 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,09 42 e2e 20 connect sendeventimpl failed com dc service
56565,"E2E:2018-12-25 20:10:40,214 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,e2e 40 10 20 connect sendeventimpl failed com dc service
56566,"E2E:2018-12-25 20:10:13,935 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,13 e2e 10 20 sendeventimpl connect failed com dc service
56567,"E2E:2018-12-25 20:10:43,936 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,43 e2e 10 20 sendeventimpl connect failed com dc service
56568,"E2E:2018-12-25 20:11:13,938 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,13 e2e 11 20 sendeventimpl connect failed com dc service
56569,"E2E:2018-12-25 20:11:10,044 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,e2e 10 11 20 sendeventimpl connect failed com dc service
56570,"E2E:2018-12-25 20:09:40,040 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,09 e2e 40 20 connect sendeventimpl failed com dc service
56571,"E2E:2018-12-25 20:09:25,596 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,09 25 e2e 20 sendeventimpl connect failed com dc service
56572,"E2E:2018-12-25 20:10:12,222 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,e2e 10 12 20 connect sendeventimpl failed com dc service
56573,"E2E:2018-12-25 20:10:42,223 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,42 e2e 10 20 connect sendeventimpl failed com dc service
56574,"E2E:2018-12-25 20:09:47,244 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,09 47 e2e 20 sendeventimpl connect failed com dc service
56575,"E2E:2018-12-25 20:10:47,246 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,47 e2e 10 20 sendeventimpl connect failed com dc service
56576,"E2E:2018-12-25 20:10:10,042 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,10 e2e 20 connect sendeventimpl failed com dc service impl
56577,"E2E:2018-12-25 20:09:40,212 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,09 e2e 40 20 connect sendeventimpl failed com dc service
56578,"E2E:2018-12-25 20:09:43,933 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,09 43 e2e 20 sendeventimpl connect failed com dc service
56579,"E2E:2018-12-25 20:08:43,930 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,43 08 e2e 20 connect sendeventimpl failed com dc service
56580,"E2E:2018-12-25 20:07:43,927 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,43 e2e 07 20 sendeventimpl connect failed com dc service
56581,"E2E:2018-12-25 20:08:25,593 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,25 08 e2e 20 sendeventimpl connect failed com dc service
56582,"E2E:2018-12-25 20:09:13,931 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,09 13 e2e 20 sendeventimpl connect failed com dc service
56583,"E2E:2018-12-25 20:07:38,399 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,38 e2e 07 20 connect sendeventimpl failed com dc service
56584,"E2E:2018-12-25 20:08:13,928 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,13 08 e2e 20 sendeventimpl connect failed com dc service
56585,"E2E:2018-12-25 20:08:55,595 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,55 08 e2e 20 connect sendeventimpl failed com dc service
56586,"E2E:2018-12-25 20:09:17,243 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,09 e2e 17 20 sendeventimpl connect failed com dc service
56587,"E2E:2018-12-25 20:07:25,590 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,25 e2e 07 20 sendeventimpl connect failed com dc service
56588,"E2E:2018-12-25 20:07:40,035 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,e2e 40 07 20 sendeventimpl connect failed com dc service
56589,"E2E:2018-12-25 20:08:12,214 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,08 e2e 12 20 connect sendeventimpl failed com dc service
56590,"E2E:2018-12-25 20:08:42,215 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,42 08 e2e 20 connect sendeventimpl failed com dc service
56591,"E2E:2018-12-25 20:09:12,217 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,09 e2e 12 20 connect sendeventimpl failed com dc service
56592,"E2E:2018-12-25 20:08:17,240 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,08 e2e 17 20 connect sendeventimpl failed com dc service
56593,"E2E:2018-12-25 20:07:42,212 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,42 e2e 07 20 sendeventimpl connect failed com dc service
56594,"E2E:2018-12-25 20:09:10,210 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,09 e2e 10 20 sendeventimpl connect failed com dc service
56595,"E2E:2018-12-25 20:08:08,401 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,08 e2e 20 connect sendeventimpl failed com dc service impl
56596,"E2E:2018-12-25 20:09:10,039 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,09 e2e 10 20 sendeventimpl connect failed com dc service
56597,"E2E:2018-12-25 20:08:10,036 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,08 e2e 10 20 sendeventimpl connect failed com dc service
56598,"E2E:2018-12-25 20:08:38,402 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,38 08 e2e 20 sendeventimpl connect failed com dc service
56599,"E2E:2018-12-25 20:07:55,592 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,55 e2e 07 20 connect sendeventimpl failed com dc service
56600,"E2E:2018-12-25 20:08:40,038 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,08 e2e 40 20 sendeventimpl connect failed com dc service
56601,"E2E:2018-12-25 20:07:47,239 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,47 e2e 07 20 sendeventimpl connect failed com dc service
56602,"E2E:2018-12-25 20:08:47,241 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,08 47 e2e 20 connect sendeventimpl failed com dc service
56603,"E2E:2018-12-25 20:09:08,404 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1+,0,09 08 e2e 20 connect sendeventimpl failed com dc service
53045,02.59.06 S0093536 *DSNB319A  -DP41 DSNB1CNE THERE IS A SHORTAGE OF SPACE *IN GROUP BUFFER POOL GBP32K1,1+,1,s0093536 dp41 gbp32k1 dsnb319a shortage dsnb1cne there pool space buffer
53051,03.10.19 S0093536 *DSNB319A  -DP41 DSNB1CNE THERE IS A SHORTAGE OF SPACE *IN GROUP BUFFER POOL GBP32K1,1+,1,s0093536 dp41 gbp32k1 dsnb319a shortage dsnb1cne there pool space buffer
53072,08.06.29 CP2D S0007542  BSOEXTPDSS0 SEV=WAR CP2C Data Set: SYS0.MLIB.PARMLIB EXTENTS = 16 (Exts > 12),1+,1,bsoextpdss0 exts parmlib mlib sys0 extents set cp2c 08 s0007542
